id	name	dmm_id	ruby
1782	シークレットセックス	1330	しーくれっとせっくす
1783	シー ザード	1986	しーざーど
1784	シースルーV	4380	しーするーう゛ぃ
1785	CZ-R	5134	しーぜっとあーる
1786	CWHL	5913	しーだぶりゅーえいちえる
1787	seed	5633	しーど
1788	CP田園/妄想族	6705	しーぴーでんえんもうそうぞく
1789	C・P・P映像	4645	しーぴーぴーえいぞう
1790	C-Format	45483	しーふぉーまっと
1791	SHEMALE a la carte	4836	しーめーるあらかると
1792	CUM W＆L	3828	しーゆーえむだぶるあんどえる
1793	自慰行為ONLY	4326	じいこういおんりー
1794	自慰黄門	4460	じいこうもん
1795	Jナイ	5269	じぇぃない
1796	JIF企画	3797	じぇいあいえふきかく
1797	JR盗漢	1072	じぇいあーるとうかん
1798	JR TRAIN	1071	じぇいあーるとれいん
1799	JQX	1070	じぇいきゅーえっくす
1800	Jクリエイト	5509	じぇいくりえいと
1801	JK＆C	5190	じぇいけいあんどしー
1802	JK	5719	じぇいけー
1803	JKS映像	4812	じぇいけーえすえいぞう
1804	JC企画	4137	じぇいしーきかく
1805	JC狂	4867	じぇいしーきょう
1806	JCキラー	5461	じぇいしーきらー
1807	JC専門地下発掘倶楽部	5114	じぇいしーせんもんちかはっくつくらぶ
1808	JJクラブ	4275	じぇいじぇいくらぶ
1809	JWJL	5895	じぇいだぶりゅーじぇいえる
1810	JBN	4656	じぇいびーえぬ
1811	JB出版	5217	じぇいびーしゅっぱん
1812	JP出版	4759	じぇいぴーしゅっぱん
1813	ジェイ フェザー	1991	じぇいふぇざー
1814	ジェイポップ	4035	じぇいぽっぷ
1815	J-MODEL	301658	じぇいもでる
1816	ジェス	4925	じぇす
1817	JET映像	6581	じぇっとえいぞう
1818	JEFA	5189	じぇふぁ
1819	JERAD	1745	じぇらど
1820	JELLY-Be	46635	じぇりーびー
1821	GERONIMO	3010	じぇろにも
1822	ジェントルウーマン	5345	じぇんとるうーまん
1823	ジェントルマン/妄想族	5994	じぇんとるまんもうそうぞく
1824	ジェントルメン	3961	じぇんとるめん
1825	JAC	40466	じぇーえーしー
1826	JKともだちネットワーク	46607	じぇーけーともだちねっとわーく
1827	JJ	6444	じぇーじぇー
1828	JPS/妄想族	6691	じぇーぴーえすもうそうぞく
1829	ジキル	5398	じきる
1830	軸足	4052	じくあし
1831	地獄企画	5841	じごくきかく
1832	ZYGOTE	1888	じごて
1833	GIGOLO（ジゴロ）	46176	じごろ
1834	自主制作	2765	じしゅせいさく
1835	自慰企画	3977	じしょうきいかく
1836	ジス ギャング	1993	じすぎゃんぐ
1837	ZIZ	46140	じず
1838	児性撲滅出版	4886	じせいぼくめつしゅっぱん
1839	ジッパー	1333	じっぱー
1840	ジップ	3933	じっぷ
1841	実はヤリマン/妄想族	6599	じつはやりまんもうそうぞく
1842	実録24時	4671	じつろく24じ
1843	実録映像	4157	じつろくえいぞう
1844	実録出版	45110	じつろくしゅっぱん
1845	実録出版EVOLUTION/妄想族	6697	じつろくしゅっぱんえぼりゅーしょんもうそうぞく
1846	実録出版VR	46586	じつろくしゅっぱんぶいあーる
1847	実録宣言	4932	じつろくせんげん
1848	実話プロダクション	5405	じつわぷろだくしょん
1849	実話編集社	5258	じつわへんしゅうしゃ
1850	実話BOX	5450	じつわぼっくす
1851	自爆	2308	じばく
1852	zibet	1210	じぶぃっと
1853	ジミー	4976	じみー
1854	ジャクジー	1335	じゃくじー
1855	若裸映像	30649	じゃくらえいぞう
1856	ジャグ コープ	1996	じゃぐこーぷ
1857	邪香〜JAKOU〜	4516	じゃこう
1858	ジャコス	1336	じゃこす
1859	Jasper	1068	じゃすぱー
1860	ジャズ	4821	じゃず
1861	ジャッカル	30672	じゃっかる
1862	Jacks in the box	2336	じゃっくすいんざぼっくす
1863	ジャック スクリュー	1338	じゃっくすくりゅー
1864	Jack Town	5316	じゃっくたうん
1865	ジャックポット	5471	じゃっくぽっと
1866	ジャックポットシステム	6765	じゃっくぽっとしすてむ
1867	ジャッジメント	1341	じゃっじめんと
1868	ジャネス	40074	じゃねす
1869	ジャパンSMファンクラブ	4381	じゃぱんえすえむふぁんくらぶ
1870	ジャパン・クオリティー・Z	5843	じゃぱんくおりてぃーぜっと
1871	ジャパン出版	3871	じゃぱんしゅっぱん
1872	ジャパン・ゼネラル・マネージャ	4847	じゃぱんぜねらるまねーじゃ
1873	Japanboyz	46269	じゃぱんぼーい
1874	JAB VAT	1743	じゃぶばっと
1875	Japonism	45802	じゃぽにすむ
1876	JAM	5590	じゃむ
1877	JAMS	45386	じゃむず
1878	ジャメール	1343	じゃめーる
1879	ジャンキー	4349	じゃんきー
1880	ジャンク	30642	じゃんく
1881	JUNKFOOD/HERO	6684	じゃんくふーどひーろー
1882	ジャングル	5778	じゃんぐる
1883	ジャンヌダルク/妄想族	6627	じゃんぬだるくもうそうぞく
1884	JUMP	45412	じゃんぷ
1885	ジャンプアップ	2373	じゃんぷあっぷ
1886	JUMP EMERALD/妄想族	6526	じゃんぷえめらるどもうそうぞく
1887	jumpjet	1073	じゃんぷじぇっと
1888	JUMP BEYOND	302480	じゃんぷびよんど
1889	12	3772	じゅうに
1890	ジュエリー	4788	じゅえりー
1891	ジュエル	46165	じゅえる
1892	熟	2247	じゅく
1893	熟淫	3677	じゅくいん
1894	熟宴	6477	じゅくえん
1895	熟果	4189	じゅくか
1896	熟工房/エマニエル	6430	じゅくこうぼうえまにえる
1897	熟魂	5102	じゅくこん
1898	熟撮/妄想族	6712	じゅくさつもうそうぞく
1899	熟塾	5493	じゅくじゅく
1900	熟熟専門	5660	じゅくじゅくせんもん
1901	熟女愛好会	5130	じゅくじょあいこうかい
1902	熟女黄金街道	4260	じゅくじょおうごんかいどう
1903	熟女画報社	46333	じゅくじょがほうしゃ
1904	JUKUJO99	40571	じゅくじょきゅうきゅう
1905	熟女GOLD	4016	じゅくじょごーるど
1906	熟女サークル	4772	じゅくじょさーくる
1907	熟女ざかり	3819	じゅくじょざかり
1908	熟女JAPAN	6445	じゅくじょじゃぱん
1909	熟女ジャポン	5407	じゅくじょじゃぽん
1910	熟女塾/エマニエル	6438	じゅくじょじゅくえまにえる
1911	熟女熟ガイド	4747	じゅくじょじゅくがいど
1912	熟女専科	4328	じゅくじょせんか
1913	熟女専門	4600	じゅくじょせんもん
1914	熟女魂	5103	じゅくじょたましい
1915	熟女大学/熟女卍	6756	じゅくじょだいがくじゅくじょまんじ
1916	熟女チャンプル	4327	じゅくじょちゃんぷる
1917	熟女ドロップ	4461	じゅくじょどろっぷ
1918	熟女の色道	303548	じゅくじょのいろみち
1919	熟女の時間	3913	じゅくじょのじかん
1920	熟女咥込企画	3679	じゅくじょのみこみきかく
1921	熟女はつらいよ/熟女卍	6493	じゅくじょはつらいよじゅくじょまんじ
1922	熟女バンク/熟女卍	6692	じゅくじょばんくじゅくじょまんじ
1923	熟女Full	5569	じゅくじょふる
1924	熟女プライベート/熟女卍	6703	じゅくじょぷらいべーとじゅくじょまんじ
1925	熟女本舗	3020	じゅくじょほんぽ
1926	熟女本舗/エマニエル	302282	じゅくじょほんぽえまにえる
1927	熟女ポリス	4125	じゅくじょぽりす
1928	熟女もんじゃ	4190	じゅくじょもんじゃ
1929	熟女ヤリマン倶楽部	4577	じゅくじょやりまんくらぶ
1930	熟女LABO	46528	じゅくじょらぼ
1931	熟専	5480	じゅくせん
1932	熟選オブジョイトイ	4801	じゅくせんおぶじょいとい
1933	熟専企画	5524	じゅくせんきかく
1934	熟専CLUB	5650	じゅくせんくらぶ
1935	熟専訓練所	5356	じゅくせんくんれんじょ
1936	熟専社	5259	じゅくせんしゃ
1937	熟帝	3944	じゅくてい
1938	塾亭	5556	じゅくてい
1939	熟道/エマニエル	6690	じゅくどうえまにえる
1940	熟ドラ	5414	じゅくどら
1941	熟ドラ/エマニエル	6436	じゅくどらえまにえる
1942	熟中/エマニエル	6769	じゅくなかえまにえる
1943	熟ナビ	4159	じゅくなび
1944	熟乳	5539	じゅくにゅう
1945	熟ネット	5472	じゅくねっと
1946	熟の蔵/エマニエル	6515	じゅくのくらえまにえる
1947	熟ハメ企画	3881	じゅくはめきかく
1948	熟華	5306	じゅくばな
1949	熟プロダクション	2688	じゅくぷろだくしょん
1950	熟宝庫	3820	じゅくほうこ
1951	熟萬	5743	じゅくまん
1952	熟マン	5570	じゅくまん
1953	熟まん	5885	じゅくまん
1954	熟まんこ	30650	じゅくまんこ
1955	熟曼荼羅	4748	じゅくまんちゃら
1956	熟盛	4361	じゅくもり
1957	熟レズ	4544	じゅくれず
1958	熟連	4227	じゅくれん
1959	数珠クラブ	4912	じゅずくらぶ
1960	ジュニア企画	3557	じゅにあきかく
1961	ジュニアサーチ	4789	じゅにあさーち
1962	ジュニアに中出し	3935	じゅにあになかだし
1963	JUPITER	6320	じゅぴたー
1964	熟糞世界	3084	じゅふんせかい
1965	ジュリエット	5510	じゅりえっと
1966	じゅりフェラ	5884	じゅりふぇら
1967	Ju-Q	5546	じゅーきゅー
1968	JUICY HONEY	45500	じゅーしーはにー
1969	juice	5290	じゅーす
1970	JOY	4584	じょい
1971	ジョイ ムーン	1344	じょいむーん
1972	常識崩壊企画	5357	じょうしきほうかいきかく
1973	常勝軍団↑↑	5331	じょうしょうぐんだん
1974	上玉企画	5233	じょうだまきかく
1975	情報最先端	2364	じょうほうさいせんたん
1976	女子強淫	4933	じょしきょういん
1977	女子校生マニア	3715	じょしこうせいまにあ
1978	女子校生ラボ	3793	じょしこうせいらぼ
1979	女子校専科	3945	じょしこうせんか
1980	女子校天国	3946	じょしこうてんごく
1981	女性器マニアックス	4054	じょせいきまにあっくす
1982	女性上位	3979	じょせいじょうい
1983	女専	5839	じょせん
1984	女装っ娘倶楽部	6464	じょそうっこくらぶ
1985	女中	4857	じょちゅう
1986	ジョニー ジッピー	1346	じょにーじっぴー
1987	ジョニーの子守唄	4622	じょにーのこもりうた
1988	ジョリー	4412	じょりー
1989	女郎蜘蛛	4261	じょろうくも
1990	ジョンソン	3936	じょんそん
1991	JOKER	6451	じょーかー
1992	ジョーカー	5735	じょーかー
1993	JOKER QUASH	1069	じょーかーくあっしゅ
1994	地雷系女子	300340	じらいけいじょし
1995	ジル	5582	じる
1996	ジローの動画	303377	じろーのどうが
1997	ジンR	5662	じんあーる
1998	ジンクス	30673	じんくす
1999	ジン人	4715	じんじん
2000	JINFA	6012	じんふぁ
2001	GVA映像	4679	じーう゛ぃえーえいぞう
2002	GHZ company	2349	じーえっちぜっとかんぱにー
2003	GOS	45250	じーおーえす
2004	GOT	46031	じーおーてぃー
2005	ジーク	3932	じーく
2006	ジーザス	4247	じーざす
2007	G-STYLE	5455	じーすたいる
2008	ジースト	5891	じーすと
2009	Gスポット研究会	4757	じーすぽっとけんきゅかい
2010	ジーハンター	1989	じーはんたー
2011	G-HISTORY	46060	じーひすとりー
2012	ジール	1990	じーる
2014	水銀灯	5468	すいぎんとう
2015	彗星社	60874	すいせいしゃ
2016	SWITCH	45914	すうぃっち
2017	Sweet Cat	6322	すうぃーときゃっと
2018	sweet baby	2356	すうぃーとべーびー
2019	未娘	4753	すえむすめ
2020	Sky-zero	1146	すかいぜろ
2021	スカイハイエンターテイメント	40298	すかいはいえんたーていめんと
2022	スカッド	45317	すかっど
2023	スカパラ	4927	すかぱら
2024	スカマニア	5094	すかまにあ
2025	菅沼倉庫	4128	すがぬまそうこ
2026	菅原三平太	4517	すがわらさんぺいた
2027	skinny	5426	すきにー
2028	スキマ創造者	4249	すきまそうぞうしゃ
2029	スキマチェック	5142	すきまちぇっく
2030	SQUEEZY	3261	すきゅーじー
2031	スキンシップ	1350	すきんしっぷ
2032	スクエアエンタテインメント	45767	すくえあえんたていんめんと
2033	Scream！VR	301825	すくりーむぶいあーる
2034	スクープ	45837	すくーぷ
2035	スクール・ハンター	4509	すくーるはんたー
2036	スケこま一家VR	40580	すけこまいっかぶいあーる
2037	素魂	5105	すこん
2038	Scouse	1140	すこーず
2039	スジフェチ	4107	すじふぇち
2040	スタイルアート/妄想族	45003	すたいるあーともうそうぞく
2041	STYLEWORLD/妄想族	5996	すたいるわーるどもうそうぞく
2042	STUDIO2.5	46135	すたじお2.5
2043	STUDIO I’s/妄想族	6760	すたじおあいずもうそうぞく
2044	スタジオ朱雀	2759	すたじおしゅじゃか
2045	スタジオZIV	4178	すたじおじう゛
2046	スタジオ デュオ	66167	すたじおでゅお
2047	Studio Flora	303685	すたじおふろーら
2048	スタジオライブ	6516	すたじおらいぶ
2049	スタン企画	4281	すたんきかく
2050	STAND-OFF	1149	すたんどおふ
2051	スターゲート	45532	すたーげーと
2052	スターシップエンターテイメント	45530	すたーしっぷえんたーていめんと
2053	STAR PARADISE	45450	すたーぱらだいす
2054	スティルワークス	45238	すてぃるわーくす
2055	スティンガー	4037	すてぃんがー
2056	Steal	5644	すてぃーる
2057	ステルス	40430	すてるす
2058	ステージメディア	45237	すてーじめでぃあ
2059	ストゥーデント	1352	すとぅーでんと
2060	ストリート	1353	すとりーと
2061	ストロベリー	1354	すとろべりー
2062	ストーカーレイプ	3963	すとーかーれいぷ
2063	スナイパー	5604	すないぱー
2064	スナップ スナップ	1355	すなっぷすなっぷ
2065	スノードロップ	3964	すのーどろっぷ
2066	スノーホワイト	2421	すのーほわいと
2067	SPYEYE	46331	すぱいあい
2068	SPICY VR	301447	すぱいしーぶいあーる
2069	スパイスビジュアル	60109	すぱいすびじゅある
2070	スパイダー	4413	すぱいだー
2071	sperma queen	2754	すぱまくいーん
2072	スパルタン/妄想族	6010	すぱるたんもうそうぞく
2073	スパンキー通信/妄想族	300420	すぱんきーつうしんもうそうぞく
2074	Spark	5617	すぱーく
2075	スパーク映像	4002	すぱーくえいぞう
2076	スパークビジョン	60263	すぱーくびじょん
2077	スピッツ	1358	すぴっつ
2078	spindle	5428	すぴんどる
2079	スピード アップ	1357	すぴーどあっぷ
2080	SPLASH	45565	すぷらっしゅ
2081	スプラッシュ	1359	すぷらっしゅ
2082	スプラッタービジョン	5143	すぷらったーびじょん
