id	code	title	dmm_id	description	release_date	length	label	series_id	maker_id
1819	REAL-505	ヌキサシバッチリ！ オナニー専用ベストポジション素材集 THE BEST - 水沢りの	real00505		2014-02-14			6300	1347
1820	VEC-094	わいせつ痴●電車妻 西條るり	vec00094	退屈な日々に飽き飽きしていたるりは、ある日電車で痴●に遭遇する。突然の恐怖で声も出せず爆乳を揉みしだかれ、痴●のいいなりになってしまう。逃げ帰るように帰宅したるりだが、車内での興奮を思い出しオナニーに耽ってしまう。日常とは違う快感と興奮に目覚めてしまったるりは、再び痴●のいる電車に乗り込むのだが…。   初回1,000円分の無料ポイントプレゼント！	2014-02-09				478
1821	MIAD-668	誘惑ヤリ部屋 保健室 西條るり	miad00668	悩み相談に来た生徒をハメまくりヤリ部屋へと変貌する保健室！痴●予防の主観挟射パイズリ！自信を付ける為にパイズリSEXで筆下ろし！貧血防止の為に連続フェラパイズリ！包茎の悩み解決！パイズリ3P！   初回1,000円分の無料ポイントプレゼント！	2014-02-08				3905
1822	WSS-245	性感暴発エビ反りアクメサロン 西條るり	wss00245	プライドの高さと感度の良さは比例する…。サロンに来店した高慢で生意気な女を言葉巧みに誘導し、弱点を集中的に突く際どい指技で責めれば、次第に反抗的な態度に綻びを見せるように。むず痒いほどに焦らされ続け全身性感帯と化したMカップボディは特別セラピーを前についに欲求を爆発させ、細い身体が折れ曲がるほどにエビ反らせながら絶頂に溺れていく…恥ずかしい雌の本性を暴く淫乱覚醒施術、全4編。   初回無料体験ポイントプレゼント中！	2014-02-07			21117	4423
1823	GG-268	ボイン大好きしょう太くんのHなイタズラ 西條るり	gg00268	しょう太の父親は生活態度の悪いしょう太に見兼ねて厳しいお手伝いさんを雇う事に。しかし、しょう太は爆乳お手伝いさん‘るり’を見るなり大興奮！るりの爆乳を触ろうと画策し、肩揉みと称してどさくさに胸を揉んだり、一緒にお風呂に入りパイズリさせたり、最終的にはセックスまで…。  コミック版「しょう太くんのHなイタズラ」が電子書籍フロアにて配信中！  初回1,000円分の無料ポイントプレゼント！	2014-02-06			16534	1339
1824	MCSR-109	中出し人妻不倫旅行33 西條るり	mcsr00109	清楚な人妻としっとり不倫旅に行く「中出し人妻不倫旅行」今回の人妻さんはド爆乳若妻・るりさん。夫からの猛アタックのすえ結婚して3年目。しかしその夫が浮気をしていたことが発覚！半分自棄になっての応募のようで…。ただ人前で裸になる事には抵抗があったものの、夫の浮気が発覚して10カ月、その間のセックスレスにカラダが耐えられなかった…。初めての不倫旅行で爆乳妻は想像以上の快感を味わい尽くす！！   初回無料体験ポイントプレゼント中！	2014-01-25			28198	3198
1825	SIB-022	日焼けあと×Mカップ爆乳×浴衣×温泉旅行 浴衣からはだける肢体に夏の水着の日焼けあと 西條るり	sib00022	浴衣からこぼれおちんばかりに見え隠れする爆乳。キュっと引き締まったウエスト夏の水着のあとが残るぷりっぷりのお尻。今日は全部アナタのもの！	2014-01-25				3854
1826	BID-049	美5周年×kira★kira7周年スペシャルコラボ企画-淫乱学園HIGH SCHOOL TEACHER SPECIAL 美巨乳壮絶大乱交4時間スペシャル- - 波多野結衣	bid00049	美×Kira★kiraの特別周年超大乱交コラボスペシャル！！童貞生徒を取り囲み集団フェラ＆激指マンに潮を撒き散らし強●クンニ！ギン硬肉棒に跨り猛烈に腰を振り、爆乳を縦横無尽に揺らし連続昇天する7P乱交！辺り一面潮を撒き散らし、至る所でイキ狂う酒池肉林の大絶叫猛烈大乱交のGALと痴女教師の20P壮絶大乱交！教師痴女5人が男子生徒に淫語、舌技、腰使いを見せつけハメ狂う！！	2014-01-19				2356
1827	MIAD-660	淫乱 挟み撃ち 4 西條るり 市来美保	miad00660	ご好評につき第4弾！しかも、M・Mカップ同士の豪華おっぱい共演！美しくナイスボディーの爆乳美女2人に常に挟まれ犯●れる快感を追求しました。豊満なMカップおっぱい＆マンコを上下前後から男に押付ける絶え間ない挟み込み奉仕セックス。体位も挿入も美女達が挟みながら誘導、男はただ腰を振り続けるだけ。これが最高の逆3P連携プレイです！！	2014-01-09			2955	3905
1828	ONSD-768	ローションまみれのぬるぬるエッチ 高画質 8時間 - みひろ	onsd00768		2014-01-07				565
1829	JUFD-336	男を虜にする肉感痴女のノーパンパンスト〜黒ストッキング越しに感じる卑猥な快楽〜 - 杏美月	jufd00336		2013-12-21				3347
1830	JUX-221	町内会の爆乳肉奴● 西條るり	jux00221	三年前に両親を交通事故で亡くし、父が残した銭湯を継いでいるるり。近隣のマンション化などにより利用客は減少、町内会からの援助を受けながら細々と経営を続けていた。そんなある日、酒好き女好きで有名な町内会長がるりの家にやって来た。「銭湯を続けていくには俺たちの力が必要だろ？」とるりに迫っていく。町内会長に逆らったら援助は打ち切られてしまうと悟ったるりは、屈辱を必死にこらえて…。   初回1,000円分の無料ポイントプレゼント！	2013-12-15				3778
1831	KIBD-147	kira★kira BEST 絶え間なく続く連続FUCK3P！ 100タイトル8時間 SPECIAL - 成島りゅう	kibd00147	1本のチンポじゃ物足らない欲張りな敏感kira★kira100人、北乃ちか・ほしあすか・西條るり・愛乃なみ・日向リサ・大槻ひびき・成瀬心美・泉麻那・友田彩也香・夏目優希が2本のチンポを淫口とグチョ濡れオマンコに咥え絶え間なく続く連続FUCKに狂ったようにイキまくる欲張り3Pスペシャル！！	2013-12-12			10606	1147
1832	WDI-037	ドリシャッ！！ 西條るり	wdi00037	褐色の極上エロボディを白く汚す―。「汚されてる感…実は嫌いじゃないです」と、白い歯を見せる健康的に日焼けしたMカップ極上エロボディ・西條るりが自手コキ軍団に囲まれると、頬を桜色に染めて恥ずかしがるキュートな一面を見せる。そのギャップに興奮MAXになった軍団の特濃汚汁で汚されると、歓喜しながら笑顔で受け止め、更に快楽を与えられると爆乳を揺らしながら、何度も昇天し「ぶっかけてぇ～ッ！！」と感じすぎて涙目になりながらザーメンを嘆願し、溺れ、そして酔いしれる、ホワイトクリスマス的★顔射祭開催！！   初回無料体験ポイントプレゼント中！	2013-12-04			27848	4423
1833	MIAD-651	絶体絶命アクメ凌● 強き孤高の最強女戦士 西條るり	miad00651	人類最強女戦士・西條るりが肉棒＆触手＆人体固定アクメ調教により肉体改造されて快楽地獄へ堕ちる！「ひぃぃぃ…イグイグイグぅぅぅーーー！！」屈辱的人体固定4P！イカセ輪●触手アクメ調教！快楽玩具イカセ人体実験！集団5Pアクメ輪●！囚われの女戦士のプライドを引き裂き美しき女体の乳房を、膣を、子宮を快楽漬けにする！！   初回1,000円分の無料ポイントプレゼント！	2013-11-28				3905
1834	JUX-200	自虐の未亡人 誰か、私に罰を与えて下さい…。 西條るり	jux00200	旧家の嫡男だった夫と周囲の反対を押し切り駆け落ちして結婚した妻「るり」。そして幸福の最中…新婚旅行当日、るりが運転する車が事故に遭い夫はるりを庇い命を落としたのだ。身寄りのないるりには孤独感と罪悪感だけが残り、夫を追い自ら命を絶とうとするのだが…そう簡単に罪から逃れる事を夫の親戚達は許さなかった…。何度も肉体を辱められ押し潰される精神、やがて生きる悦びとして自ら凌●を受け入れ始めて…。   初回1,000円分の無料ポイントプレゼント！	2013-11-22			18327	3778
1835	SSPD-106	ATTACKERS×E-BODY×kira☆kira×kawaii*×Madonna 5メーカーコラボ作品第5弾！秘湯 淫華温泉 湯けむり性奴●化計画 - 夕樹舞子	sspd00106	『秘湯淫華温泉蜜流屋』蜜流屋の女将は、源泉の湯を精製した水『淫華泉（いんかせん）』の強力な催淫効果を利用して、女性客や地元の女の子達を性奴●に調教、宿で淫売女として働かせようという卑劣な計画を企てた…。	2013-11-03			32480	102
1836	VENU-376	近親［無言］相姦 隣にお父さんがいるのよ… 西條るり	venu00376	るりは優しい夫と息子のケンに囲まれ幸せな生活を送っていた。しかしるりには夫には言えない秘密があった。それは息子のケンと肉体関係を持ってしまったことだ。一度だけだと思っていたるりに対してケンはそうは思っていないようで、夫がすぐ隣にいるにも関わらずるりに迫り、その爆乳を弄ろうとする。抵抗していたるりだが…。   初回無料体験ポイントプレゼント中！	2013-10-27			10972	478
1837	TYOD-205	キマリすぎた身体 西條るり	tyod00205	日焼けした水着跡を見つめられ興奮し、激しいキスで身体を求め合い、勃起したチンポを即座に迎え入れる西條るり。とどまる事を知らない身体の火照りを鎮めるために、普段よりずっと積極的にチンポを求め、111cmMカップ超絶品ボディを揺らしながら、敏感な身体は絶頂の度に痙攣し、繰り返す快感の波に溺れていくのであった。   初回無料体験ポイントプレゼント中！	2013-10-13			9600	4168
